height_cm,weight_kg,nationality,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,position_group,age,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
187,77,Belgium,67,80,Left,1,4,3,2017,attacker,20,15000000,winter,Jupiler Pro League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
187,77,Belgium,67,80,Left,1,4,3,2017,attacker,20,2600000,winter,Jupiler Pro League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
187,77,Belgium,67,80,Left,1,4,3,2017,attacker,20,5000000,winter,Premier League,2017,66,56,26,63,58,76,54,49,61,71,83,78,87,61,76,63,68,54,35,62,28,23,51,57,45,56,12,21,23,9,7,14,11,12
178,74,Greece,67,79,Right,1,4,3,2017,attacker,20,4000000,summer,Ger Bundesliga,2017,42,66,58,62,63,74,47,41,38,71,77,74,78,69,77,61,69,75,59,62,56,20,63,50,69,56,23,18,24,8,14,12,15,11
191,80,Estonia,67,76,Left,1,3,2,2017,defender,24,1000000,summer,Eredivisie,2017,55,50,59,69,30,61,64,32,63,64,62,57,57,68,70,58,73,77,85,57,70,66,55,58,54,63,63,64,61,12,15,14,12,6
186,78,France,67,75,Right,1,3,2,2017,defender,22,3500000,summer,Jupiler Pro League,2017,58,18,62,64,32,52,49,23,67,57,76,82,67,63,51,50,84,80,70,26,57,66,56,63,36,60,67,65,66,12,14,14,14,9
182,76,France,67,74,Left,1,3,2,2017,defender,22,1000000,summer,Ligue 1,2017,65,32,62,59,33,62,41,39,52,62,72,68,58,60,62,33,71,71,69,28,62,62,47,43,42,46,69,66,70,10,9,12,9,14
184,80,Italy,67,73,Left,1,3,3,2017,attacker,25,1200000,winter,Serie A,2017,33,69,64,53,45,61,36,31,41,68,68,66,57,63,54,65,80,74,87,56,38,25,69,40,59,69,12,12,12,10,9,5,13,8
178,78,France,67,72,Right,1,3,2,2017,defender,25,2500000,summer,Ligue 1,2017,65,37,47,63,36,62,37,39,58,65,70,74,65,62,71,50,81,72,68,28,73,63,45,40,46,48,65,68,68,14,6,7,6,15
177,73,Italy,67,71,Right,1,3,3,2017,midfielder,25,1000000,summer,Serie A,2017,53,56,54,72,40,66,55,58,68,74,75,69,79,65,75,64,74,69,63,61,60,54,60,65,60,62,43,50,50,11,11,5,11,12
172,65,England,66,81,Right,1,4,4,2017,attacker,20,8000000,summer,Ger Bundesliga,2017,51,58,40,64,36,73,54,32,61,65,88,86,86,53,84,53,54,55,56,60,33,19,54,64,52,49,19,20,17,9,8,6,13,7
180,69,Italy,66,81,Left,1,3,2,2017,midfielder,20,2000000,winter,Serie A,2017,67,38,48,74,56,68,70,49,70,71,72,70,66,56,70,65,59,70,57,67,48,50,54,62,52,55,45,57,57,11,10,14,8,15
173,67,England,66,77,Right,1,3,3,2017,attacker,22,11300000,summer,Premier League,2017,63,63,31,59,40,68,69,66,51,64,85,83,81,58,74,61,51,67,58,63,31,16,61,57,53,60,27,32,34,13,16,13,10,6
192,82,Germany,66,77,Right,1,4,2,2017,defender,22,3500000,summer,Ger Bundesliga,2017,60,45,66,59,35,60,31,27,58,62,65,78,53,58,47,70,52,67,77,38,67,58,45,38,48,50,64,69,68,14,13,10,12,7
185,70,Senegal,66,76,Left,1,2,2,2017,defender,21,3500000,summer,Ligue 1,2017,66,19,49,56,34,64,46,20,54,65,74,80,73,62,61,29,79,76,79,33,70,61,62,29,24,59,60,64,64,8,13,13,13,13
175,72,France,66,76,Right,1,3,3,2017,attacker,21,20000000,summer,Ligue 1,2017,59,64,50,63,67,70,42,40,57,70,83,81,75,58,79,73,61,60,43,68,69,28,55,59,53,45,40,37,35,15,14,15,8,9
186,78,Greece,66,75,Left,1,3,2,2017,defender,24,1000000,winter,Serie A,2017,66,62,52,63,55,65,71,64,65,65,75,73,44,58,53,68,62,70,75,71,56,60,63,58,58,46,66,64,67,9,7,10,14,12
179,73,Sweden,66,75,Right,1,2,3,2017,midfielder,21,1000000,winter,Liga Portugal,2017,49,45,46,65,52,68,62,57,63,68,72,64,84,66,79,60,70,81,59,51,84,52,67,68,55,55,51,52,57,13,9,9,10,14
179,73,Sweden,66,75,Right,1,2,3,2017,midfielder,21,1000000,winter,Premier League,2017,49,45,46,65,52,68,62,57,63,68,72,64,84,66,79,60,70,81,59,51,84,52,67,68,55,55,51,52,57,13,9,9,10,14
183,72,Germany,66,75,Right,1,3,2,2017,defender,21,2500000,summer,Ger Bundesliga,2017,62,37,54,67,39,63,54,35,61,66,65,68,66,62,70,55,64,77,59,46,66,63,50,53,49,58,59,65,64,13,11,10,11,8
183,72,Germany,66,75,Right,1,3,2,2017,defender,21,4000000,summer,Ger Bundesliga,2017,62,37,54,67,39,63,54,35,61,66,65,68,66,62,70,55,64,77,59,46,66,63,50,53,49,58,59,65,64,13,11,10,11,8
179,82,Italy,66,74,Right,1,3,3,2017,attacker,23,1000000,summer,Serie A,2017,63,60,43,63,38,70,35,30,53,68,78,78,78,65,76,47,57,57,61,46,25,15,63,53,49,63,11,15,15,11,8,7,14,12
186,79,Congo,66,70,Right,1,3,1,2017,goalkeeper,23,15000000,summer,Ligue 1,2017,10,9,15,31,13,12,14,13,21,22,43,44,39,68,54,21,57,28,65,10,26,18,11,14,15,28,9,14,12,66,64,57,62,67
185,80,Poland,65,79,Right,1,2,3,2017,attacker,20,4000000,summer,Serie A,2017,52,66,63,63,55,64,50,32,59,63,74,75,69,57,62,61,63,78,70,53,60,42,61,61,69,57,17,13,17,15,13,9,9,11
193,75,England,65,76,Right,1,3,2,2017,attacker,22,2800000,summer,Premier League,2017,31,67,74,54,55,60,43,30,33,63,66,64,59,55,46,70,61,63,76,52,58,19,62,51,61,49,30,28,29,12,11,16,13,8
183,77,Togo,65,75,Right,1,3,3,2017,attacker,23,4500000,summer,Ger Bundesliga,2017,58,63,55,57,49,70,54,46,46,66,84,82,78,59,72,58,63,66,51,55,38,31,63,56,64,52,28,35,33,10,11,12,11,11
174,61,Austria,65,74,Left,1,3,3,2017,attacker,22,1200000,summer,Austria Bundesliga,2017,63,55,54,63,55,62,64,62,62,60,73,75,73,72,76,65,72,68,47,41,53,21,59,59,48,51,22,24,31,13,11,9,15,8
183,77,Switzerland,65,72,Right,1,3,2,2017,attacker,20,1500000,summer,Ger Bundesliga,2017,57,64,64,45,65,65,46,33,41,64,69,76,65,61,62,63,80,60,74,56,29,16,66,59,56,66,19,19,17,13,9,6,12,16
183,77,Switzerland,65,72,Right,1,3,2,2017,attacker,20,1390000,summer,Super League,2017,57,64,64,45,65,65,46,33,41,64,69,76,65,61,62,63,80,60,74,56,29,16,66,59,56,66,19,19,17,13,9,6,12,16
183,77,Switzerland,65,72,Right,1,3,2,2017,attacker,20,1000000,summer,Super League,2017,57,64,64,45,65,65,46,33,41,64,69,76,65,61,62,63,80,60,74,56,29,16,66,59,56,66,19,19,17,13,9,6,12,16
197,93,Senegal,65,71,Right,1,2,2,2017,defender,21,3700000,summer,Super League 1,2017,27,23,61,62,33,31,29,33,55,36,64,54,47,53,38,44,59,73,75,27,68,64,29,30,38,41,63,69,65,14,16,9,15,13
183,82,Austria,65,70,Right,1,3,2,2017,defender,25,5000000,summer,Austria Bundesliga,2017,59,51,48,65,48,58,58,49,60,64,65,70,59,68,71,68,73,80,76,63,78,56,65,62,49,50,69,67,64,8,7,11,7,9
189,81,England,64,77,Right,1,3,2,2017,defender,21,1800000,summer,Premier League,2017,41,20,61,55,18,48,31,23,45,50,63,64,51,50,49,53,57,60,70,17,64,65,21,35,40,58,64,67,66,12,9,7,11,8
189,81,England,64,77,Right,1,3,2,2017,defender,21,1800000,winter,Premier League,2017,41,20,61,55,18,48,31,23,45,50,63,64,51,50,49,53,57,60,70,17,64,65,21,35,40,58,64,67,66,12,9,7,11,8
188,65,England,64,76,Right,1,1,2,2017,attacker,22,35000000,summer,Premier League,2017,42,60,66,56,59,61,41,38,39,59,82,81,89,58,64,63,91,74,69,43,75,52,64,41,58,48,18,46,41,16,8,8,7,8
188,65,England,64,76,Right,1,1,2,2017,attacker,21,35000000,winter,Premier League,2017,42,60,66,56,59,61,41,38,39,59,82,81,89,58,64,63,91,74,69,43,75,52,64,41,58,48,18,46,41,16,8,8,7,8
178,77,France,64,75,Right,1,3,2,2017,midfielder,21,2000000,summer,Jupiler Pro League,2017,48,36,53,67,34,55,40,40,60,58,61,55,55,58,71,60,72,81,61,33,65,68,42,53,49,43,56,63,67,9,15,14,10,8
172,68,Italy,64,74,Right,1,2,3,2017,midfielder,23,1600000,summer,Serie A,2017,59,42,39,65,42,61,50,55,61,63,74,73,68,62,76,56,59,69,49,52,42,34,69,67,61,61,34,28,28,15,8,15,9,8
186,75,Italy,64,74,Right,1,3,2,2017,defender,21,1100000,summer,Serie A,2017,49,22,61,43,31,38,31,34,39,44,64,69,55,54,62,45,64,66,70,29,56,62,33,34,44,48,65,70,69,6,8,12,12,13
186,75,Italy,64,74,Right,1,3,2,2017,defender,21,1100000,winter,Serie A,2017,49,22,61,43,31,38,31,34,39,44,64,69,55,54,62,45,64,66,70,29,56,62,33,34,44,48,65,70,69,6,8,12,12,13
194,83,Germany,64,73,Right,1,3,3,2017,attacker,21,5000000,summer,Ger Bundesliga,2017,41,65,68,50,61,60,49,39,31,61,64,76,66,54,47,71,71,62,64,55,54,20,59,43,53,66,18,21,15,7,8,12,7,14
182,80,Germany,64,73,Right,1,3,2,2017,defender,22,1500000,summer,Ger Bundesliga,2017,66,37,53,60,34,64,42,37,54,63,79,86,60,62,63,69,56,64,69,39,77,57,50,40,36,50,57,64,59,9,6,14,16,7
176,71,Argentina,63,78,Right,1,3,3,2017,midfielder,20,4000000,summer,Serie A,2017,53,45,51,75,43,58,51,47,72,65,71,65,70,65,76,51,58,51,53,41,39,31,48,71,52,57,39,41,44,7,12,13,12,10
179,68,Austria,63,77,Right,1,3,3,2017,midfielder,20,7000000,summer,Ger Bundesliga,2017,55,49,49,65,56,65,62,43,63,64,73,71,72,62,63,63,67,65,51,64,51,57,47,64,51,65,36,48,42,9,12,12,13,12
182,77,Italy,63,76,Left,1,3,2,2017,attacker,20,4000000,summer,Serie A,2017,41,65,65,54,54,60,47,53,43,66,72,71,63,59,44,56,60,60,67,57,39,26,57,46,60,50,25,22,29,8,13,10,8,7
180,70,France,63,74,Right,1,2,2,2017,attacker,20,10000000,summer,Ligue 1,2017,39,65,63,53,55,63,40,42,40,65,75,75,60,55,68,66,72,53,45,59,31,12,59,51,68,50,16,16,15,10,15,7,14,15
180,75,Canada,63,71,Left,1,2,2,2017,defender,22,1800000,summer,Allsvenskan,2017,60,24,50,60,22,62,49,23,56,58,79,79,62,57,71,46,68,84,68,21,66,60,52,40,32,41,60,56,56,11,13,7,12,9
190,83,Albania,63,70,Right,1,3,2,2017,defender,24,10000000,summer,Serie A,2017,62,36,58,65,32,34,42,30,61,57,50,51,48,55,54,52,34,67,75,30,65,62,55,56,38,50,62,66,61,10,6,13,10,10
192,84,Italy,63,70,Right,1,2,1,2017,goalkeeper,23,12000000,summer,Serie A,2017,21,17,17,29,14,16,13,13,23,18,44,41,34,59,61,17,53,23,56,20,21,22,16,37,22,24,13,22,21,64,60,61,63,64
178,74,Norway,63,70,Right,1,3,3,2017,midfielder,24,1000000,winter,Allsvenskan,2017,59,60,42,65,41,64,54,40,58,63,69,72,63,59,68,70,55,78,63,64,40,52,57,61,45,61,43,55,48,10,14,13,12,16
183,77,Italy,62,77,Right,1,3,2,2017,midfielder,20,7000000,summer,Serie A,2017,43,36,29,73,38,63,52,37,58,68,70,68,68,72,59,45,38,71,37,46,59,32,29,68,42,38,48,38,43,10,7,5,7,10
182,78,Italy,62,76,Right,1,3,2,2017,midfielder,20,1600000,summer,Serie A,2017,56,32,48,67,41,61,59,65,65,69,72,70,73,52,68,56,80,71,75,63,50,46,51,59,55,63,41,55,56,10,16,13,14,8
188,78,Austria,62,73,Left,1,3,3,2017,attacker,20,1500000,summer,Austria Bundesliga,2017,56,44,56,60,38,64,50,47,51,70,77,79,69,53,51,42,64,64,61,31,48,48,53,57,41,43,55,46,50,5,9,7,11,12
191,81,Austria,62,72,Right,1,3,1,2017,goalkeeper,22,3000000,summer,Premier League,2017,14,17,12,36,23,14,18,20,35,22,50,55,60,69,44,21,57,36,64,15,31,26,13,20,31,22,16,11,11,60,58,54,60,65
180,74,Nigeria,62,72,Right,1,3,2,2017,midfielder,21,2000000,summer,Allsvenskan,2017,41,45,56,65,45,61,47,35,62,62,62,66,76,57,67,65,72,75,75,53,73,68,55,51,47,51,63,67,64,8,11,15,6,14
190,80,Turkey,62,72,Left,1,2,2,2017,defender,22,7500000,summer,Super Lig,2017,56,24,68,51,27,34,28,35,36,56,54,52,53,55,60,46,56,68,84,27,75,63,31,30,48,48,66,68,67,13,7,12,7,15
190,80,Turkey,62,72,Left,1,2,2,2017,defender,23,7500000,winter,Super Lig,2017,56,24,68,51,27,34,28,35,36,56,54,52,53,55,60,46,56,68,84,27,75,63,31,30,48,48,66,68,67,13,7,12,7,15
186,69,England,61,77,Right,1,3,1,2017,goalkeeper,21,5000000,summer,Premier League,2017,14,16,19,26,16,17,15,13,26,19,42,46,38,61,37,24,48,30,46,17,23,28,12,35,18,31,13,21,20,61,58,57,60,60
186,69,England,61,77,Right,1,3,1,2017,goalkeeper,20,5000000,winter,Scottish Premiership,2017,14,16,19,26,16,17,15,13,26,19,42,46,38,61,37,24,48,30,46,17,23,28,12,35,18,31,13,21,20,61,58,57,60,60
172,56,France,61,73,Left,1,2,3,2017,attacker,21,5000000,summer,Ligue 1,2017,54,53,44,67,51,63,56,47,60,62,72,74,90,53,88,63,49,50,37,51,50,30,50,54,54,57,37,41,42,7,10,9,13,12
194,90,Serbia,61,72,Right,1,2,1,2017,goalkeeper,21,1500000,summer,Serie A,2017,15,19,15,31,13,17,13,14,25,21,42,41,35,54,41,24,55,26,62,15,24,22,13,23,22,32,14,13,14,64,60,55,57,62
175,70,Republic of Ireland,61,71,Right,1,3,2,2017,midfielder,21,13000000,winter,Premier League,2017,50,42,50,65,48,66,55,49,59,63,76,69,66,61,78,52,58,69,56,46,76,50,55,61,58,59,52,58,60,9,12,15,11,9
197,89,Finland,61,69,Left,1,3,1,2017,goalkeeper,24,1000000,summer,Superliga,2017,13,12,16,21,11,15,13,14,14,17,50,30,28,54,29,12,38,26,46,11,36,22,13,27,21,25,11,13,12,63,60,55,60,59
191,75,Italy,60,70,Left,1,2,2,2017,defender,20,3000000,summer,Serie A,2017,63,36,58,53,36,45,39,34,34,63,52,34,53,60,50,37,55,55,59,29,61,64,50,33,42,37,65,64,61,12,6,12,11,6
180,74,Italy,60,68,Right,1,2,2,2017,defender,21,2800000,summer,Serie A,2017,34,30,54,41,36,35,29,34,36,40,63,64,46,56,65,43,70,61,56,30,53,59,33,37,44,49,59,68,67,8,8,7,14,6
184,77,France,60,67,Right,1,3,3,2017,attacker,22,1200000,summer,Ligue 1,2017,61,67,40,48,57,71,53,49,46,64,75,76,76,46,68,66,60,56,59,49,39,24,54,56,64,47,26,36,30,16,7,9,16,12
188,77,England,59,79,Right,1,3,1,2017,goalkeeper,20,32000000,summer,Premier League,2017,15,14,25,21,23,28,16,29,19,26,33,36,45,50,52,35,58,35,51,24,35,12,5,41,28,39,12,11,19,59,57,49,54,67
185,83,Germany,59,74,Left,1,3,2,2017,midfielder,20,1500000,summer,Ger Bundesliga,2017,27,27,63,42,28,33,30,24,35,39,52,50,50,52,65,38,65,55,72,31,56,53,26,30,25,49,56,64,60,7,16,15,7,13
185,76,Denmark,59,71,Left,1,3,2,2017,midfielder,21,1000000,winter,Superliga,2017,53,59,49,57,59,62,51,53,45,60,72,69,68,48,65,61,52,63,53,58,43,34,55,47,53,53,30,32,27,15,16,15,13,11
170,60,Switzerland,58,72,Right,1,3,2,2017,midfielder,21,2000000,summer,Serie A,2017,47,44,51,62,45,54,29,48,61,58,71,78,84,55,90,60,57,71,39,48,53,52,52,53,41,49,57,56,53,10,15,7,6,9
184,80,Switzerland,58,71,Right,1,3,2,2017,defender,22,3500000,summer,Premier League,2017,45,23,53,44,28,46,31,38,48,51,71,73,46,48,63,41,71,59,61,26,52,59,41,30,35,46,58,66,60,8,7,7,14,14
184,80,Switzerland,58,71,Right,1,3,2,2017,defender,22,3500000,summer,Super League,2017,45,23,53,44,28,46,31,38,48,51,71,73,46,48,63,41,71,59,61,26,52,59,41,30,35,46,58,66,60,8,7,7,14,14
187,77,Poland,58,70,Right,1,2,2,2017,defender,20,4000000,summer,Pko Bp Ekstraklasa,2017,33,25,56,41,32,34,29,24,31,41,59,69,50,47,54,38,75,62,62,19,56,52,28,33,39,47,60,63,62,15,12,13,16,9
188,76,Scotland,57,71,Right,1,2,2,2017,defender,22,1600000,winter,Scottish Premiership,2017,40,26,50,56,26,46,31,28,54,52,63,64,60,52,60,50,65,64,72,35,53,54,30,38,37,39,53,56,54,13,11,13,8,13
188,76,Scotland,57,71,Right,1,2,2,2017,defender,22,3000000,summer,Scottish Premiership,2017,40,26,50,56,26,46,31,28,54,52,63,64,60,52,60,50,65,64,72,35,53,54,30,38,37,39,53,56,54,13,11,13,8,13
195,87,Germany,57,67,Right,1,2,1,2017,goalkeeper,22,3500000,summer,Ger Bundesliga,2017,20,12,12,29,17,14,18,19,27,19,24,32,22,58,24,16,51,22,63,14,20,10,6,21,22,24,20,14,15,60,53,54,51,59
178,74,Italy,57,64,Left,1,2,2,2017,defender,22,6000000,summer,Serie A,2017,56,33,50,35,30,58,39,43,33,41,65,59,57,57,68,35,64,59,56,32,58,60,50,43,50,41,53,64,63,14,14,15,11,12
187,80,Italy,56,70,Right,1,2,2,2017,defender,20,1300000,summer,Serie A,2017,63,60,48,53,50,60,49,40,45,63,55,55,52,36,55,60,41,34,57,42,44,22,53,54,59,53,29,28,30,7,13,7,7,14
177,67,Switzerland,52,74,Right,1,3,3,2017,defender,18,8000000,summer,Super League,2017,47,44,39,51,42,58,44,34,45,50,73,63,57,37,72,53,64,38,47,35,32,18,44,49,50,42,23,31,23,12,15,9,9,13
178,72,Australia,52,67,Right,1,3,2,2017,attacker,18,4000000,summer,Jupiler Pro League,2017,37,41,38,59,40,57,47,43,56,57,73,74,67,50,69,48,51,51,50,32,37,23,43,56,44,54,37,33,37,12,9,5,8,13
179,73,Sweden,68,76,Right,1,2,3,2017,midfielder,22,1000000,winter,Allsvenskan,2018,54,45,46,66,52,69,62,57,68,69,74,64,86,66,81,62,73,87,62,60,84,52,69,68,55,61,51,52,57,13,9,9,10,14
179,73,Sweden,68,76,Right,1,2,3,2017,midfielder,22,1000000,summer,Liga Portugal,2018,54,45,46,66,52,69,62,57,68,69,74,64,86,66,81,62,73,87,62,60,84,52,69,68,55,61,51,52,57,13,9,9,10,14
178,74,Norway,63,70,Right,1,3,3,2017,midfielder,24,1000000,summer,Allsvenskan,2018,59,59,42,66,41,64,54,40,58,63,67,69,66,59,67,70,54,80,61,64,40,58,59,61,49,61,48,55,48,10,14,13,12,16
178,67,Sweden,51,68,Right,1,3,2,2017,attacker,19,3000000,summer,Allsvenskan,2018,43,35,38,56,38,51,43,34,53,52,71,69,67,50,70,49,58,54,44,41,47,39,48,48,39,49,34,42,42,8,7,10,5,5
178,67,Sweden,51,68,Right,1,3,2,2017,attacker,19,3000000,winter,Allsvenskan,2018,43,35,38,56,38,51,43,34,53,52,71,69,67,50,70,49,58,54,44,41,47,39,48,48,39,49,34,42,42,8,7,10,5,5
187,71,Netherlands,88,88,Left,5,3,4,2016,attacker,31,6500000,summer,Super Lig,2015,81,91,73,85,92,84,86,81,75,87,73,74,80,88,59,90,59,72,72,86,55,34,90,82,86,65,23,32,21,9,10,5,7,8
183,79,Germany,88,88,Right,4,3,3,2016,midfielder,30,9000000,summer,Premier League,2015,81,76,79,88,83,81,82,78,87,86,58,64,74,90,75,86,82,86,77,86,80,86,82,86,81,67,69,80,77,14,14,13,13,11
169,72,Switzerland,80,85,Left,2,4,4,2016,midfielder,23,3500000,summer,Ger Bundesliga,2015,74,75,37,79,76,86,82,78,68,84,92,84,88,80,94,84,63,78,74,81,73,65,78,78,65,68,58,60,53,13,12,12,11,11
169,72,Switzerland,80,85,Left,2,4,4,2016,midfielder,23,17000000,summer,Premier League,2015,74,75,37,79,76,86,82,78,68,84,92,84,88,80,94,84,63,78,74,81,73,65,78,78,65,68,58,60,53,13,12,12,11,11
169,72,Switzerland,80,85,Left,2,4,4,2016,midfielder,23,15000000,summer,Serie A,2015,74,75,37,79,76,86,82,78,68,84,92,84,88,80,94,84,63,78,74,81,73,65,78,78,65,68,58,60,53,13,12,12,11,11
189,83,Germany,80,84,Right,2,4,1,2016,goalkeeper,25,9500000,summer,Ligue 1,2015,25,25,25,25,25,25,25,25,25,24,45,52,42,79,37,28,76,45,70,25,30,22,25,25,35,48,25,25,25,81,78,77,79,84
177,69,Morocco,79,83,Right,2,4,5,2016,midfielder,26,1000000,summer,Liga Portugal,2015,78,70,35,80,78,85,79,72,62,83,83,77,84,76,78,72,58,55,68,76,58,38,76,76,76,67,28,29,29,3,5,3,3,5
189,80,Northern Ireland,79,82,Right,2,2,2,2016,defender,27,8300000,summer,Premier League,2015,51,27,83,77,45,38,31,24,61,67,69,78,50,81,57,41,79,74,73,24,77,81,27,44,43,62,78,83,79,11,15,15,14,7
188,89,England,79,79,Left,2,3,2,2016,defender,33,1400000,summer,Premier League,2015,58,51,85,64,44,56,41,51,59,60,53,54,57,75,46,65,80,67,85,39,81,76,38,47,47,62,80,82,83,5,5,11,15,6
165,63,England,79,79,Right,2,3,3,2016,attacker,28,6000000,summer,Premier League,2015,79,65,27,79,67,83,62,54,53,80,94,91,94,77,92,61,71,75,52,56,56,36,76,77,61,62,25,23,25,13,6,6,15,10
183,80,Switzerland,79,79,Right,3,4,2,2016,midfielder,31,7000000,summer,Premier League,2015,69,59,67,81,77,72,63,67,83,78,69,65,68,75,59,88,75,79,76,86,79,79,69,78,73,67,69,79,77,10,13,5,9,4
191,87,France,79,79,Right,2,3,2,2016,defender,29,4300000,summer,Premier League,2015,55,20,83,70,33,51,43,32,53,64,68,78,58,76,47,81,81,71,86,54,84,78,50,50,53,62,75,84,78,8,13,6,8,5
183,77,Russia,78,82,Right,2,3,3,2016,attacker,24,2000000,winter,Premier Liga,2015,72,78,72,74,73,76,63,74,69,75,85,85,74,82,59,79,74,63,61,76,68,34,83,72,66,68,43,42,44,6,15,13,7,7
180,78,Germany,78,80,Right,2,3,3,2016,midfielder,26,3000000,summer,Ger Bundesliga,2015,75,77,60,79,79,77,77,75,77,78,75,76,75,80,79,78,72,84,73,80,72,74,77,78,70,68,68,74,73,6,9,12,10,11
186,83,France,77,79,Right,2,3,3,2016,attacker,27,4500000,summer,Ger Bundesliga,2015,68,81,79,70,71,69,61,55,54,74,68,78,72,77,55,77,80,60,82,68,58,28,81,63,78,65,28,25,25,9,10,10,5,7
186,72,Germany,77,79,Right,2,3,2,2016,defender,27,2170000,winter,Ger Bundesliga,2015,80,74,48,76,59,69,78,56,70,74,76,83,65,79,58,73,47,93,68,75,87,81,75,73,38,62,72,78,78,8,13,11,6,9
186,72,Germany,77,79,Right,2,3,2,2016,defender,27,1500000,summer,Super Lig,2015,80,74,48,76,59,69,78,56,70,74,76,83,65,79,58,73,47,93,68,75,87,81,75,73,38,62,72,78,78,8,13,11,6,9
182,83,Germany,77,77,Left,3,2,3,2016,attacker,30,2500000,summer,Super Lig,2015,78,87,65,78,90,78,80,75,65,79,76,72,70,80,72,92,65,61,75,85,65,35,80,78,83,68,32,38,38,9,8,15,8,8
188,77,England,76,76,Right,2,4,2,2016,attacker,33,4200000,summer,Premier League,2015,66,81,85,65,71,64,76,80,71,76,49,52,57,76,59,85,71,71,86,73,75,31,79,76,95,65,29,25,25,12,14,6,15,10
191,88,Germany,76,76,Right,2,3,2,2016,defender,30,4200000,summer,Premier League,2015,30,45,83,60,55,30,29,60,67,53,48,53,26,70,42,74,54,76,93,53,87,75,33,31,53,62,75,80,75,8,15,9,14,8
178,67,Netherlands,75,84,Right,1,4,4,2016,midfielder,21,2000000,summer,Super League,2015,66,72,35,68,64,83,80,57,74,81,91,86,91,70,72,69,53,69,41,75,44,22,63,67,62,68,27,25,24,14,11,8,10,8
187,83,Italy,75,78,Right,2,2,3,2016,defender,24,3700000,summer,Serie A,2015,77,45,68,75,56,78,73,42,71,74,75,81,68,73,49,73,74,85,75,67,75,76,62,65,56,61,72,75,74,14,9,14,13,7
181,74,Denmark,75,77,Right,2,3,2,2016,midfielder,26,3000000,summer,Laliga,2015,76,68,68,76,67,72,72,80,71,74,76,78,73,76,69,75,70,79,68,70,77,72,73,74,58,67,64,72,75,10,8,9,12,12
186,82,Sweden,74,80,Right,2,3,3,2016,midfielder,25,4500000,summer,Ger Bundesliga,2015,68,53,59,76,65,75,73,69,76,79,67,71,69,73,56,71,66,78,74,68,81,63,69,76,67,67,53,67,63,4,4,4,4,4
174,70,France,74,79,Left,2,2,3,2016,attacker,27,2000000,summer,Serie A,2015,78,66,66,76,62,75,80,76,65,62,81,82,79,77,78,72,57,78,60,68,52,38,72,73,71,65,38,30,27,8,15,7,8,15
177,72,Algeria,74,79,Left,2,4,4,2016,midfielder,25,1700000,summer,Ligue 1,2015,75,65,44,76,67,77,76,75,73,78,78,75,82,65,74,74,48,71,50,72,52,31,69,73,82,68,26,34,25,9,11,15,9,13
182,78,France,74,78,Right,2,3,2,2016,attacker,27,2000000,summer,Ligue 1,2015,63,76,75,74,74,70,68,65,59,73,67,76,73,76,68,74,73,72,68,73,48,41,77,68,73,65,25,38,25,10,12,5,6,11
188,84,England,74,77,Right,1,3,2,2016,attacker,26,5200000,winter,Premier League,2015,30,78,78,58,66,65,58,42,45,70,73,75,65,76,64,70,80,78,78,66,51,46,77,60,74,65,25,25,25,8,10,6,8,12
193,80,Belgium,73,81,Right,1,5,3,2016,midfielder,22,4250000,summer,Jupiler Pro League,2015,67,70,72,76,71,71,67,69,69,77,66,67,60,72,55,70,57,71,76,53,33,32,77,83,65,68,24,28,31,12,5,8,14,10
184,78,Netherlands,73,80,Right,2,2,3,2016,attacker,22,2500000,summer,Ger Bundesliga,2015,59,73,62,73,69,72,64,48,64,66,78,84,74,68,51,80,80,75,74,70,65,35,80,67,61,65,25,23,25,15,12,14,13,9
182,84,Australia,73,79,Right,1,4,1,2016,goalkeeper,23,7000000,summer,Laliga,2015,25,25,25,39,25,25,25,25,44,33,62,58,62,77,60,25,80,36,84,25,42,25,25,25,38,48,25,25,25,74,73,71,72,74
180,70,Republic of Ireland,73,77,Left,2,2,4,2016,midfielder,26,2100000,summer,Premier League,2015,73,63,73,68,58,79,67,65,65,74,85,84,76,71,74,74,72,76,70,64,65,50,69,69,64,63,58,55,59,5,15,15,14,14
179,70,Morocco,73,76,Left,1,3,4,2016,attacker,26,2500000,summer,Liga Portugal,2015,72,68,34,72,68,80,73,72,67,77,81,76,89,73,80,70,66,64,46,73,27,24,68,64,64,62,25,27,21,7,14,13,6,11
