sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality_x,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,club,name,age_y,nationality_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
204935,https://sofifa.com/player/204935/jordan-pickford/150002,J. Pickford,Jordan Pickford,20,1994-03-07,185,77,England,Bradford City,English League One,3.0,62,69,240000,3000,GK,Left,1,3,1,Medium/Medium,Normal,No,,,GK,1.0,Sunderland,,2015.0,,,,,,,,,67.0,51.0,69.0,65.0,44.0,64.0,Puncher,25,25,25,27,25,25,25,25,25,20,48,41,33,56,67,21,59,44,50,25,22,23,25,25,40,,25,25,25,67,51,69,64,65,Sunderland AFC,Jordan Pickford,21,England,Goalkeeper,GK,22000000.0,Preston,England,22000000.0,in,winter,Premier League,2015,True,end of loan
219391,https://sofifa.com/player/219391/gonzalo-escalante/150002,G. Escalante,Gonzalo Escalante,21,1993-03-27,182,76,Argentina,Catania,Italian Serie B,2.0,62,69,275000,4000,"RM, CM",Right,1,3,3,Medium/Medium,Lean,No,,,RES,8.0,Boca Juniors,,2015.0,,,70.0,52.0,60.0,62.0,53.0,66.0,,,,,,,,61,44,43,62,58,61,62,51,55,63,70,70,64,60,65,66,56,77,69,52,48,55,56,60,63,,54,52,54,9,11,6,11,10,SD Eibar,Gonzalo Escalante,22,Argentina,Central Midfield,CM,2000000.0,Catania,Italy,2000000.0,in,summer,Laliga,2015,True,free loan
219391,https://sofifa.com/player/219391/gonzalo-escalante/150002,G. Escalante,Gonzalo Escalante,21,1993-03-27,182,76,Argentina,Catania,Italian Serie B,2.0,62,69,275000,4000,"RM, CM",Right,1,3,3,Medium/Medium,Lean,No,,,RES,8.0,Boca Juniors,,2015.0,,,70.0,52.0,60.0,62.0,53.0,66.0,,,,,,,,61,44,43,62,58,61,62,51,55,63,70,70,64,60,65,66,56,77,69,52,48,55,56,60,63,,54,52,54,9,11,6,11,10,SD Eibar,Gonzalo Escalante,22,Argentina,Central Midfield,CM,2000000.0,Catania,Italy,1000000.0,in,winter,Laliga,2015,False,
221695,https://sofifa.com/player/221695/godfred-donsah/150002,G. Donsah,Godfred Donsah,18,1996-06-17,175,70,Ghana,Cagliari,Italian Serie A,1.0,61,80,160000,2000,CM,Right,1,2,2,Medium/High,Normal,No,,,RES,30.0,,2014-07-17,2019.0,,,77.0,50.0,58.0,68.0,55.0,69.0,,,,,,,,49,38,55,67,45,63,51,49,65,73,77,77,75,55,80,67,70,69,69,60,67,49,54,49,49,,47,65,65,13,11,6,6,11,Bologna FC 1909,Godfred Donsah,19,Ghana,Central Midfield,CM,,Cagliari Calcio,Italy,2000000.0,in,summer,Serie A,2015,True,loan with fee
212613,https://sofifa.com/player/212613/wesley-said/150002,W. Saïd,Wesley Saïd,19,1995-04-19,171,65,France,Stade Lavallois Mayenne FC,French Ligue 2,2.0,61,77,170000,4000,LW,Right,1,2,3,Medium/Low,Normal,No,,,SUB,7.0,Stade Rennais FC,,2015.0,,,75.0,60.0,52.0,67.0,27.0,48.0,,,,,,,Technical Dribbler (AI),46,62,59,64,58,69,44,27,56,64,76,75,67,58,72,64,52,48,45,53,52,20,63,43,59,,25,25,25,10,8,11,11,13,Stade Rennais FC,Wesley Saïd,20,France,Centre-Forward,CF,2000000.0,Stade Lavallois,France,2000000.0,in,summer,Ligue 1,2015,True,end of loan
220421,https://sofifa.com/player/220421/hassane-kamara/150002,H. Kamara,Hassane Kamara,20,1994-03-05,168,67,France,La Berrichonne de Châteauroux,French Ligue 2,2.0,61,73,210000,4000,CAM,Right,1,3,3,Medium/Medium,Normal,No,,,SUB,13.0,,2012-07-01,2021.0,,,77.0,53.0,57.0,64.0,36.0,52.0,,,,,,,,55,52,35,62,43,61,48,40,56,62,80,74,79,52,83,60,51,63,47,50,52,32,61,59,45,,42,30,40,7,8,15,8,12,Stade Reims,Hassane Kamara,21,Cote d'Ivoire,Left-Back,LB,8000000.0,LB Châteauroux,France,8000000.0,in,summer,Ligue 1,2015,False,
213565,https://sofifa.com/player/213565/thomas-lemar/150002,T. Lemar,Thomas Lemar,18,1995-11-12,170,58,France,Stade Malherbe Caen,French Ligue 1,1.0,61,71,160000,2000,CM,Left,1,2,2,Medium/Medium,Lean,No,,,SUB,27.0,,2013-03-05,2016.0,,,65.0,50.0,59.0,64.0,61.0,50.0,,,,,,,,54,47,51,66,49,63,39,38,62,66,67,64,59,57,85,56,68,63,38,51,59,64,48,62,44,,62,61,64,10,14,12,6,13,AS Monaco,Thomas Lemar,19,France,Attacking Midfield,AM,15000000.0,SM Caen,France,4000000.0,in,summer,Ligue 1,2015,False,
222352,https://sofifa.com/player/222352/albian-ajeti/150002,A. Ajeti,Albian Ajeti,17,1997-02-26,182,75,Switzerland,FC Basel 1893,Swiss Super League,1.0,61,68,190000,4000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,RES,38.0,,2013-07-01,2016.0,,,74.0,59.0,45.0,61.0,29.0,59.0,,,,,,,,45,62,64,44,45,63,37,32,40,59,73,75,63,55,62,60,81,70,64,55,28,25,63,58,55,,25,25,25,12,8,5,11,15,FC Augsburg,Albian Ajeti,18,Switzerland,Centre-Forward,CF,1500000.0,FC Basel,Switzerland,1000000.0,in,winter,Ger Bundesliga,2015,False,
208015,https://sofifa.com/player/208015/stephane-badji/150002,S. Badji,Stéphane Badji,24,1990-01-18,180,75,Senegal,SK Brann,Norwegian Eliteserien,1.0,61,67,230000,5000,"CM, CDM",Right,1,3,2,Medium/Medium,Stocky,No,,#Strength,LCM,17.0,,2013-01-01,2016.0,,,68.0,55.0,57.0,63.0,66.0,77.0,,,,,,,,48,46,66,67,39,61,48,42,63,68,69,68,59,59,60,76,51,54,90,64,78,65,49,48,45,,69,66,57,15,12,8,11,12,RSC Anderlecht,Stéphane Badji,26,Senegal,Defensive Midfield,DM,,Basaksehir,Turkey,2770000.0,in,winter,Jupiler Pro League,2015,False,
221841,https://sofifa.com/player/221841/adam-armstrong/150002,A. Armstrong,Adam Armstrong,17,1997-02-10,172,69,England,Newcastle United,English Premier League,1.0,60,80,190000,2000,CF,Right,1,3,2,High/Medium,Normal,No,,,SUB,32.0,,2014-01-28,2015.0,,,72.0,62.0,54.0,62.0,30.0,56.0,,,,,,,,44,62,58,58,55,58,67,56,54,62,75,70,75,51,85,64,63,71,57,62,31,35,54,51,67,,25,25,20,9,12,12,11,6,Newcastle United,Adam Armstrong,19,England,Centre-Forward,CF,14000000.0,Coventry,England,14000000.0,in,summer,Premier League,2015,True,end of loan
223137,https://sofifa.com/player/223137/federico-bonazzoli/150002,F. Bonazzoli,Federico Bonazzoli,17,1997-05-21,192,79,Italy,Inter,Italian Serie A,1.0,60,80,190000,2000,ST,Left,1,3,2,Medium/Medium,Normal,No,,,RES,97.0,,2013-07-01,2016.0,,,49.0,61.0,42.0,53.0,29.0,70.0,,,,,,,,29,67,72,48,53,50,46,52,35,59,41,55,50,58,44,55,69,60,84,56,47,25,56,45,67,,24,21,28,7,12,9,7,6,UC Sampdoria,Federico Bonazzoli,18,Italy,Centre-Forward,CF,4000000.0,Inter,Italy,4000000.0,in,summer,Serie A,2015,True,end of loan
213868,https://sofifa.com/player/213868/jean-charles-castelletto/150002,J. Castelletto,Jean-Charles Castelletto,19,1995-01-26,186,78,France,AJ Auxerre,French Ligue 2,2.0,60,79,140000,2000,"CB, RB",Right,1,3,2,Medium/Medium,Lean,No,,,RB,4.0,,2013-01-01,2016.0,,,85.0,31.0,47.0,44.0,60.0,68.0,,,,,,,,51,25,59,57,31,37,48,22,54,50,84,85,60,51,48,49,82,75,70,25,50,60,28,27,35,,61,60,57,11,13,13,13,8,Club Brugge KV,Jean-Charles Castelletto,20,Cameroon,Centre-Back,CB,3500000.0,AJ Auxerre,France,3500000.0,in,summer,Jupiler Pro League,2015,False,
213868,https://sofifa.com/player/213868/jean-charles-castelletto/150002,J. Castelletto,Jean-Charles Castelletto,19,1995-01-26,186,78,France,AJ Auxerre,French Ligue 2,2.0,60,79,140000,2000,"CB, RB",Right,1,3,2,Medium/Medium,Lean,No,,,RB,4.0,,2013-01-01,2016.0,,,85.0,31.0,47.0,44.0,60.0,68.0,,,,,,,,51,25,59,57,31,37,48,22,54,50,84,85,60,51,48,49,82,75,70,25,50,60,28,27,35,,61,60,57,11,13,13,13,8,Mouscron-Péruwelz,Jean-Charles Castelletto,21,Cameroon,Centre-Back,CB,3500000.0,Club Brugge,Belgium,3500000.0,in,winter,Jupiler Pro League,2015,True,free loan
212516,https://sofifa.com/player/212516/john-souttar/150002,J. Souttar,John Souttar,17,1996-09-25,185,75,Scotland,Dundee United,Scottish Premiership,1.0,60,77,140000,2000,CB,Right,1,3,2,High/Medium,Normal,No,,,SUB,4.0,,2012-06-01,2016.0,,,76.0,27.0,44.0,61.0,61.0,60.0,,,,,,,Speed Dribbler (AI),29,25,60,62,24,60,29,23,58,64,75,77,65,56,58,37,50,60,63,21,54,59,24,26,33,,61,62,61,12,10,14,9,8,Heart of Midlothian FC,John Souttar,19,Scotland,Centre-Back,CB,1200000.0,Dundee United,Scotland,1200000.0,in,winter,Scottish Premiership,2015,False,
219984,https://sofifa.com/player/219984/mattia-aramu/150002,M. Aramu,Mattia Aramu,19,1995-05-14,180,67,Italy,Trapani,Italian Serie B,2.0,60,76,170000,2000,LM,Left,1,3,3,Medium/Medium,Lean,No,,,SUB,28.0,,2013-07-01,2016.0,,,71.0,55.0,57.0,67.0,28.0,47.0,,,,,,,,60,49,48,60,49,66,64,64,46,68,69,73,70,52,70,64,55,56,45,61,41,27,54,54,57,,25,25,25,7,5,11,6,14,Torino FC,Mattia Aramu,20,Italy,Attacking Midfield,AM,2200000.0,Trapani,Italy,2200000.0,in,summer,Serie A,2015,True,end of loan
221797,https://sofifa.com/player/221797/erik-thommy/150002,E. Thommy,Erik Thommy,19,1994-08-20,174,64,Germany,FC Augsburg,German 1. Bundesliga,1.0,60,74,170000,2000,"LM, RM, ST",Right,1,3,2,Medium/Medium,Lean,No,,,RES,26.0,,2014-01-01,2018.0,,,69.0,64.0,59.0,63.0,33.0,43.0,,,,,,,Long Shot Taker (AI),61,64,48,63,57,62,58,60,53,64,71,67,68,46,78,65,53,51,41,68,36,26,57,53,56,,31,36,30,5,10,15,7,14,FC Augsburg,Erik Thommy,21,Germany,Attacking Midfield,AM,2000000.0,1.FC K'lautern,Germany,2000000.0,in,winter,Ger Bundesliga,2015,True,end of loan
219814,https://sofifa.com/player/219814/sean-klaiber/150002,S. Klaiber,Sean Klaiber,19,1994-07-31,185,75,Netherlands,FC Utrecht,Holland Eredivisie,1.0,60,72,140000,2000,RB,Right,1,3,2,Medium/Medium,Normal,No,,,RES,26.0,,2013-04-27,2015.0,,,72.0,52.0,63.0,58.0,58.0,66.0,,,,,,,,59,35,67,65,37,55,66,69,61,61,69,75,65,55,60,75,75,60,68,72,65,61,45,61,51,,54,57,58,15,12,11,14,13,FC Utrecht,Sean Klaiber,20,Suriname,Right-Back,RB,2500000.0,FC Dordrecht,Netherlands,2500000.0,in,summer,Eredivisie,2015,True,end of loan
201911,https://sofifa.com/player/201911/will-keane/150002,W. Keane,Will Keane,21,1993-01-11,187,72,England,Manchester United,English Premier League,1.0,60,71,210000,4000,"ST, CF, CAM",Right,1,3,3,Medium/Medium,Lean,No,,,RES,48.0,,2010-01-01,2019.0,,,67.0,61.0,50.0,65.0,33.0,52.0,,,,,,,,37,64,56,63,51,63,43,46,42,67,68,67,74,52,63,60,59,53,56,56,39,38,56,48,66,,31,27,25,9,10,14,10,5,Manchester United,Will Keane,22,Ireland,Centre-Forward,CF,1000000.0,Preston,England,1000000.0,in,winter,Premier League,2015,True,end of loan
204227,https://sofifa.com/player/204227/zinho-gano/150002,Z. Gano,Zinho Gano,20,1993-10-13,196,88,Belgium,Royal Excel Mouscron,Belgian Jupiler Pro League,1.0,60,70,210000,2000,ST,Left,1,3,2,Medium/Medium,Normal,No,,#Strength,SUB,7.0,Club Brugge KV,,2015.0,,,60.0,59.0,45.0,57.0,30.0,73.0,,,,,,,,47,61,64,51,53,58,43,47,36,63,51,68,42,56,32,62,66,55,88,56,58,27,57,39,58,,25,28,25,11,12,7,10,8,Club Brugge KV,Zinho Gano,21,Guinea-Bissau,Centre-Forward,CF,1500000.0,Mouscron,Belgium,1500000.0,in,summer,Jupiler Pro League,2015,True,end of loan
204227,https://sofifa.com/player/204227/zinho-gano/150002,Z. Gano,Zinho Gano,20,1993-10-13,196,88,Belgium,Royal Excel Mouscron,Belgian Jupiler Pro League,1.0,60,70,210000,2000,ST,Left,1,3,2,Medium/Medium,Normal,No,,#Strength,SUB,7.0,Club Brugge KV,,2015.0,,,60.0,59.0,45.0,57.0,30.0,73.0,,,,,,,,47,61,64,51,53,58,43,47,36,63,51,68,42,56,32,62,66,55,88,56,58,27,57,39,58,,25,28,25,11,12,7,10,8,Waasland-Beveren,Zinho Gano,21,Guinea-Bissau,Centre-Forward,CF,1500000.0,Club Brugge,Belgium,1500000.0,in,summer,Jupiler Pro League,2015,False,
210450,https://sofifa.com/player/210450/abdoulaye-toure/150002,A. Touré,Abdoulaye Touré,20,1994-03-03,187,77,France,FC Nantes,French Ligue 1,1.0,60,70,150000,2000,"CDM, CM",Right,1,2,2,Medium/High,Lean,No,,,SUB,19.0,,2013-04-15,2017.0,,,50.0,36.0,53.0,50.0,59.0,69.0,,,,,,,,45,29,59,67,32,41,36,39,65,65,48,51,50,55,41,48,50,64,78,42,58,58,34,36,41,,53,65,59,7,14,8,8,6,FC Nantes,Abdoulaye Touré,21,Guinea,Defensive Midfield,DM,1200000.0,Poiré-sur-Vie,France,1200000.0,in,summer,Ligue 1,2015,True,end of loan
210329,https://sofifa.com/player/210329/filippo-falco/150002,F. Falco,Filippo Falco,22,1992-02-11,171,71,Italy,Trapani,Italian Serie B,2.0,60,69,210000,2000,"CF, ST",Left,1,3,3,Medium/Low,Normal,No,,,SUB,20.0,,2012-01-01,2015.0,,,79.0,59.0,57.0,64.0,26.0,52.0,,,,,,,,58,59,48,59,57,60,59,59,49,62,78,80,82,53,83,63,58,64,49,59,42,25,57,57,48,,25,21,25,9,8,12,10,6,Bologna FC 1909,Filippo Falco,23,Italy,Right Winger,RW,,Lecce,Italy,1200000.0,in,winter,Serie A,2015,False,
225541,https://sofifa.com/player/225541/aboubakar-kamara/150002,A. Kamara,Aboubakar Kamara,19,1995-03-07,177,76,France,AS Monaco,French Ligue 1,1.0,60,69,190000,2000,ST,Right,1,3,2,Medium/Medium,Normal,No,,,RES,33.0,,2014-09-12,2021.0,,,65.0,59.0,47.0,61.0,27.0,54.0,,,,,,,,32,62,66,58,51,62,44,42,41,60,64,65,59,58,69,58,67,62,57,54,32,25,57,49,71,,21,22,20,5,13,11,6,10,KV Kortrijk,Aboubakar Kamara,20,Mauritania,Centre-Forward,CF,2500000.0,Monaco B,France,2500000.0,in,summer,Jupiler Pro League,2015,False,
211382,https://sofifa.com/player/211382/ibrahim-amadou/150002,I. Amadou,Ibrahim Amadou,21,1993-04-06,183,81,Cameroon,AS Nancy Lorraine,French Ligue 2,2.0,60,67,150000,2000,"CDM, CB",Right,1,3,2,Medium/Medium,Normal,No,,,SUB,20.0,,2012-08-01,2020.0,,,83.0,31.0,47.0,40.0,65.0,67.0,,,,,,,,38,25,56,57,28,26,33,31,49,55,82,83,45,65,57,46,72,56,73,31,62,66,26,44,42,,64,68,64,5,6,10,13,13,LOSC Lille,Ibrahim Amadou,22,France,Defensive Midfield,DM,1500000.0,AS Nancy,France,2000000.0,in,summer,Ligue 1,2015,False,
215565,https://sofifa.com/player/215565/matt-miazga/150002,M. Miazga,Matt Miazga,18,1995-07-19,191,84,United States,New York Red Bulls,USA Major League Soccer,1.0,60,67,140000,2000,CB,Right,1,2,2,Low/Medium,Lean,No,,,RES,20.0,,2013-05-30,2020.0,,,66.0,29.0,43.0,43.0,61.0,65.0,,,,,,,,26,25,54,65,27,39,28,20,43,40,65,66,60,57,45,34,63,54,73,35,59,64,26,31,32,,60,62,60,9,6,13,6,14,Chelsea FC,Matt Miazga,20,United States,Centre-Back,CB,1800000.0,New York,United States,4600000.0,in,winter,Premier League,2015,False,
207745,https://sofifa.com/player/207745/mehdi-zeffane/150002,M. Zeffane,Mehdi Zeffane,22,1992-05-19,174,63,France,Olympique Lyonnais,French Ligue 1,1.0,60,66,160000,4000,"RB, LB",Right,1,3,2,High/Medium,Lean,No,,,RES,2.0,,2012-01-01,2017.0,,,80.0,50.0,51.0,54.0,58.0,63.0,,,,,,,,61,32,44,59,32,56,39,35,29,42,80,80,73,56,74,77,54,82,56,70,60,55,41,48,46,,58,64,60,14,11,8,12,9,Stade Rennais FC,Mehdi Zeffane,23,Algeria,Right-Back,RB,,Olympique Lyon,France,1000000.0,in,summer,Ligue 1,2015,False,
212419,https://sofifa.com/player/212419/tyrone-mings/150002,T. Mings,Tyrone Mings,21,1993-03-13,191,80,England,Ipswich Town,English League Championship,2.0,60,66,160000,2000,LB,Right,1,3,2,Medium/Medium,Lean,No,,,LB,3.0,,2012-12-01,2015.0,,,75.0,28.0,45.0,61.0,60.0,61.0,,,,,,,,50,28,56,44,29,60,44,36,40,62,74,76,66,63,60,27,49,71,64,26,45,59,44,49,31,,59,63,60,6,9,12,6,14,AFC Bournemouth,Tyrone Mings,22,England,Centre-Back,CB,22000000.0,Ipswich,England,11300000.0,in,summer,Premier League,2015,False,
211378,https://sofifa.com/player/211378/jackson-irvine/150002,J. Irvine,Jackson Irvine,21,1993-03-07,179,70,Australia,Ross County FC,Scottish Premiership,1.0,60,65,190000,2000,"CM, CB, RB",Right,1,2,2,Medium/Medium,Normal,No,,,SUB,29.0,Celtic,,2015.0,,,63.0,47.0,58.0,62.0,50.0,58.0,,,,,,,,48,37,50,66,44,63,43,44,53,62,62,63,57,60,67,62,61,62,57,54,57,55,52,65,49,,43,55,50,6,12,10,8,10,Ross County FC,Jackson Irvine,22,Australia,Central Midfield,CM,1500000.0,Celtic,Scotland,1500000.0,in,summer,Scottish Premiership,2015,False,
211504,https://sofifa.com/player/211504/lewis-baker/150002,L. Baker,Lewis Baker,19,1995-04-24,178,70,England,Chelsea,English Premier League,1.0,59,77,120000,4000,"CAM, CM",Right,1,5,3,Medium/Medium,Lean,No,,,RES,47.0,,2012-07-01,2019.0,,,68.0,64.0,61.0,58.0,33.0,60.0,,,,,,,Playmaker (AI),50,67,34,63,49,56,66,72,61,56,69,68,63,59,76,60,50,69,67,65,34,33,48,62,75,,28,37,34,7,14,11,7,5,Vitesse Arnhem,Lewis Baker,20,England,Central Midfield,CM,2500000.0,Chelsea,England,2500000.0,in,summer,Eredivisie,2015,True,free loan
213418,https://sofifa.com/player/213418/chuba-akpom/150002,C. Akpom,Chuba Akpom,18,1995-10-09,183,70,England,Arsenal,English Premier League,1.0,59,75,120000,2000,ST,Right,1,3,2,Medium/Medium,Lean,No,,,RES,38.0,,2012-10-10,2015.0,,,87.0,57.0,51.0,61.0,29.0,61.0,,,,,,,,47,61,62,61,46,62,41,36,44,56,88,86,77,48,55,55,60,55,75,51,32,25,51,48,61,,25,25,25,7,14,9,5,12,Arsenal FC,Chuba Akpom,20,England,Centre-Forward,CF,12000000.0,Hull City,England,12000000.0,in,summer,Premier League,2015,True,end of loan
220477,https://sofifa.com/player/220477/mattia-caldara/150002,M. Caldara,Mattia Caldara,20,1994-05-05,180,75,Italy,Trapani,Italian Serie B,2.0,59,73,100000,2000,CB,Right,1,2,2,Low/Medium,Normal,No,,,SUB,13.0,,2012-08-01,2016.0,,,63.0,29.0,38.0,40.0,61.0,62.0,,,,,,,,29,22,60,43,30,30,34,33,41,44,60,66,56,48,66,46,65,56,67,27,58,59,25,36,44,,61,64,60,13,8,5,8,4,Atalanta BC,Mattia Caldara,21,Italy,Centre-Back,CB,2000000.0,Trapani,Italy,2000000.0,in,summer,Serie A,2015,True,end of loan
213884,https://sofifa.com/player/213884/ryan-christie/150002,R. Christie,Ryan Christie,19,1995-02-12,178,70,Scotland,Inverness Caledonian Thistle,Scottish Premiership,1.0,59,72,110000,2000,"CM, CAM",Left,1,2,3,Medium/Medium,Normal,No,,,CAM,22.0,,2011-05-01,2016.0,,,69.0,54.0,55.0,62.0,43.0,59.0,,,,,,,,40,52,50,65,44,61,43,38,63,64,67,71,57,58,71,59,64,65,56,56,57,42,58,56,43,,33,48,48,12,8,11,6,7,Celtic FC,Ryan Christie,20,Scotland,Attacking Midfield,AM,10000000.0,Inverness CT,Scotland,10000000.0,in,summer,Scottish Premiership,2015,False,
213884,https://sofifa.com/player/213884/ryan-christie/150002,R. Christie,Ryan Christie,19,1995-02-12,178,70,Scotland,Inverness Caledonian Thistle,Scottish Premiership,1.0,59,72,110000,2000,"CM, CAM",Left,1,2,3,Medium/Medium,Normal,No,,,CAM,22.0,,2011-05-01,2016.0,,,69.0,54.0,55.0,62.0,43.0,59.0,,,,,,,,40,52,50,65,44,61,43,38,63,64,67,71,57,58,71,59,64,65,56,56,57,42,58,56,43,,33,48,48,12,8,11,6,7,Celtic FC,Ryan Christie,20,Scotland,Attacking Midfield,AM,10000000.0,Inverness CT,Scotland,10000000.0,in,winter,Scottish Premiership,2015,True,end of loan
213884,https://sofifa.com/player/213884/ryan-christie/150002,R. Christie,Ryan Christie,19,1995-02-12,178,70,Scotland,Inverness Caledonian Thistle,Scottish Premiership,1.0,59,72,110000,2000,"CM, CAM",Left,1,2,3,Medium/Medium,Normal,No,,,CAM,22.0,,2011-05-01,2016.0,,,69.0,54.0,55.0,62.0,43.0,59.0,,,,,,,,40,52,50,65,44,61,43,38,63,64,67,71,57,58,71,59,64,65,56,56,57,42,58,56,43,,33,48,48,12,8,11,6,7,Inverness Caledonian Thistle FC,Ryan Christie,20,Scotland,Attacking Midfield,AM,10000000.0,Celtic,Scotland,10000000.0,in,summer,Scottish Premiership,2015,True,free loan
200718,https://sofifa.com/player/200718/johan-hammar/150002,J. Hammar,Johan Hammar,20,1994-02-22,197,84,Sweden,Malmö FF,Swedish Allsvenskan,1.0,59,70,100000,3000,CB,Right,1,3,2,Medium/Medium,Lean,No,,,SUB,18.0,,2013-07-01,2016.0,,,56.0,32.0,43.0,39.0,57.0,69.0,,,,,,,Power Header,29,25,64,54,25,31,26,27,53,49,55,57,46,48,31,52,39,48,83,25,66,51,31,36,45,,56,60,55,11,9,9,8,11,Malmö FF,Johan Hammar,21,Sweden,Centre-Back,CB,1200000.0,Fredrikstad,Norway,1200000.0,in,winter,Allsvenskan,2015,True,end of loan
210880,https://sofifa.com/player/210880/riccardo-fiamozzi/150002,R. Fiamozzi,Riccardo Fiamozzi,21,1993-05-18,178,77,Italy,Varese,Italian Serie B,2.0,59,69,100000,2000,"RB, RM",Right,1,2,2,High/Medium,Normal,No,,,RB,13.0,,2012-07-01,2016.0,,,70.0,42.0,53.0,56.0,55.0,73.0,,,,,,,,61,38,41,57,32,55,51,38,57,55,69,70,59,60,69,50,75,76,73,46,67,54,44,40,46,,54,59,59,13,14,11,6,14,Genoa CFC,Riccardo Fiamozzi,22,Italy,Right-Back,RB,,Pescara,Italy,1200000.0,in,winter,Serie A,2015,False,
212398,https://sofifa.com/player/212398/karol-angielski/150002,K. Angielski,Karol Angielski,18,1996-03-20,177,70,Poland,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,1.0,59,68,120000,2000,"ST, CF",Right,1,3,2,High/Low,Normal,No,,,SUB,14.0,,2014-07-01,2015.0,,,71.0,59.0,47.0,57.0,28.0,47.0,,,,,,,Beat Offside Trap,41,59,57,55,55,54,51,48,48,58,73,69,67,59,63,61,87,65,40,62,33,26,61,38,45,,25,25,25,6,14,14,10,8,Piast Gliwice,Karol Angielski,19,Poland,Centre-Forward,CF,1200000.0,Slask Wroclaw,Poland,1200000.0,in,summer,Pko Bp Ekstraklasa,2015,False,
213367,https://sofifa.com/player/213367/laurent-abergel/150002,L. Abergel,Laurent Abergel,21,1993-02-01,170,65,France,AC Ajaccio,French Ligue 2,2.0,59,68,100000,2000,RB,Right,1,3,2,High/Medium,Normal,No,,,SUB,23.0,Olympique de Marseille,,2015.0,,,63.0,33.0,48.0,59.0,58.0,60.0,,,,,,,,61,31,38,52,33,61,41,38,43,49,68,59,67,67,81,34,64,65,51,28,74,60,53,38,41,,54,65,62,6,13,14,7,6,Olympique Marseille,Laurent Abergel,22,France,Defensive Midfield,DM,3000000.0,AC Ajaccio,France,3000000.0,in,summer,Ligue 1,2015,True,end of loan
215323,https://sofifa.com/player/215323/ali-sowe/150002,A. Sowe,Ali Sowe,20,1994-06-14,186,80,Gambia,Pescara,Italian Serie B,2.0,59,68,120000,2000,"LW, RW, CF",Right,1,2,2,Medium/Low,Normal,No,,,SUB,14.0,,2013-03-01,2020.0,,,78.0,59.0,52.0,58.0,29.0,67.0,,,,,,,,47,59,64,62,42,56,38,38,57,59,80,77,66,53,54,66,62,54,79,57,55,25,64,43,57,,25,25,25,6,12,5,10,5,Chievo Verona,Ali Sowe,21,The Gambia,Centre-Forward,CF,2500000.0,Latina Calcio,Italy,2500000.0,in,summer,Serie A,2015,True,end of loan
215323,https://sofifa.com/player/215323/ali-sowe/150002,A. Sowe,Ali Sowe,20,1994-06-14,186,80,Gambia,Pescara,Italian Serie B,2.0,59,68,120000,2000,"LW, RW, CF",Right,1,2,2,Medium/Low,Normal,No,,,SUB,14.0,,2013-03-01,2020.0,,,78.0,59.0,52.0,58.0,29.0,67.0,,,,,,,,47,59,64,62,42,56,38,38,57,59,80,77,66,53,54,66,62,54,79,57,55,25,64,43,57,,25,25,25,6,12,5,10,5,Chievo Verona,Ali Sowe,21,The Gambia,Centre-Forward,CF,2500000.0,Modena,Italy,2500000.0,in,winter,Serie A,2015,True,end of loan
219950,https://sofifa.com/player/219950/noah-sonko-sundberg/150002,N. Sonko Sundberg,Noah Sonko Sundberg,18,1996-06-06,185,79,Sweden,AIK,Swedish Allsvenskan,1.0,59,68,90000,2000,CB,Right,1,3,2,Medium/Medium,Normal,No,,,SUB,18.0,,2013-07-31,2016.0,,,70.0,38.0,43.0,44.0,58.0,66.0,,,,,,,,37,37,64,50,37,38,34,29,54,48,64,75,48,53,62,44,67,64,73,35,50,55,26,34,38,,59,57,60,7,9,13,10,6,GIF Sundsvall,Noah Sonko Sundberg,19,The Gambia,Centre-Back,CB,2000000.0,AIK,Sweden,2000000.0,in,winter,Allsvenskan,2015,True,free loan
